Product,Unit_Price,Quantity,Discount,Total_Price,Region,Last_Order_Date,Cluster,Customer_Type,Category
74.0,1.05,1.0,0.0,1.0500000000000007,302.0,663.0,0,B2C,Alcoholic Beverages
92.0,1.24,13.0,0.0,16.12,302.0,383.0,0,B2C,Soft Drinks
133.0,1.05,49.0,0.1,46.31,289.0,228.0,0,B2B,Water
159.0,0.56,12.0,0.0,6.719999999999999,289.0,840.0,0,B2C,Water
95.0,4.03,76.0,0.15,260.34,317.0,677.0,0,B2B,Soft Drinks
176.0,2.93,2.0,0.0,5.859999999999999,329.0,895.0,0,B2C,Juices
98.0,0.99,7.0,0.0,6.93,321.0,215.0,0,B2C,Soft Drinks
139.0,1.64,46.0,0.1,67.9,315.0,648.0,0,B2B,Water
98.0,0.5899999999999999,49.0,0.05,27.46,342.0,311.0,0,B2B,Soft Drinks
108.0,2.13,11.0,0.0,23.43,289.0,944.0,0,B2C,Soft Drinks
108.0,0.85,33.0,0.05,26.65,289.0,914.0,0,B2B,Soft Drinks
159.0,0.51,66.0,0.1,30.29,317.0,1016.0,0,B2B,Water
149.0,1.04,11.0,0.0,11.44,302.0,598.0,0,B2C,Water
76.0,9.09,8.0,0.0,72.72,317.0,344.0,0,B2C,Alcoholic Beverages
157.0,0.55,14.0,0.0,7.699999999999999,289.0,997.0,0,B2C,Water
108.0,1.07,10.0,0.0,10.7,315.0,629.0,0,B2C,Soft Drinks
98.0,0.7900000000000001,50.0,0.05,37.52,302.0,407.0,0,B2B,Soft Drinks
74.0,1.02,12.0,0.0,12.24,296.0,815.0,0,B2C,Alcoholic Beverages
74.0,60.58,11.0,0.0,666.38,285.0,278.0,0,B2C,Alcoholic Beverages
139.0,0.7900000000000001,10.0,0.05,7.5,317.0,31.0,0,B2B,Water
70.0,4.19,5.0,0.0,20.95,303.0,455.0,0,B2C,Alcoholic Beverages
159.0,0.87,58.0,0.1,45.41,329.0,1033.0,0,B2B,Water
177.0,2.89,24.0,0.05,65.89,329.0,319.0,0,B2B,Juices
133.0,0.96,6.0,0.0,5.76,312.0,575.0,0,B2C,Water
169.0,1.85,18.0,0.1,29.97,321.0,516.0,0,B2B,Juices
162.0,1.26,12.0,0.0,15.12,331.0,381.0,0,B2C,Water
176.0,2.93,5.0,0.0,14.65,303.0,828.0,0,B2C,Juices
174.0,1.75,14.0,0.0,24.5,321.0,1087.0,0,B2C,Juices
172.0,3.33,7.0,0.0,23.31,303.0,458.0,0,B2C,Juices
159.0,0.6499999999999999,1.0,0.0,0.6499999999999986,321.0,189.0,0,B2C,Water
82.0,0.5899999999999999,10.0,0.0,5.9,329.0,861.0,0,B2C,Soft Drinks
60.0,1.37,98.0,0.1,120.83,315.0,907.0,0,B2B,Alcoholic Beverages
103.0,3.21,9.0,0.0,28.89,329.0,377.0,0,B2C,Soft Drinks
76.0,8.57,51.0,0.05,415.22,312.0,643.0,0,B2B,Alcoholic Beverages
139.0,1.17,28.0,0.1,29.48,302.0,133.0,0,B2B,Water
172.0,3.23,10.0,0.0,32.3,321.0,1047.0,0,B2C,Juices
185.0,3.26,60.0,0.05,185.82,303.0,260.0,0,B2B,Juices
101.0,2.62,10.0,0.05,24.89,321.0,476.0,0,B2B,Soft Drinks
153.0,0.91,10.0,0.0,9.1,337.0,186.0,0,B2C,Water
185.0,3.3099999999999996,12.0,0.0,39.72,342.0,106.0,0,B2C,Juices
101.0,1.87,51.0,0.05,90.6,311.0,637.0,0,B2B,Soft Drinks
162.0,1.31,7.0,0.0,9.17,337.0,267.0,0,B2C,Water
92.0,1.2,15.0,0.0,18.0,311.0,1047.0,0,B2C,Soft Drinks
82.0,1.26,25.0,0.05,29.92,315.0,66.0,0,B2B,Soft Drinks
81.0,1.88,12.0,0.0,22.56,311.0,813.0,0,B2C,Alcoholic Beverages
95.0,2.21,13.0,0.0,28.73,285.0,831.0,0,B2C,Soft Drinks
69.0,38.11,44.0,0.15,1425.31,337.0,681.0,1,B2B,Alcoholic Beverages
185.0,3.4000000000000004,36.0,0.05,116.28,312.0,1043.0,0,B2B,Juices
133.0,0.96,13.0,0.0,12.48,311.0,514.0,0,B2C,Water
133.0,0.93,10.0,0.0,9.3,321.0,1062.0,0,B2C,Water
169.0,4.29,97.0,0.15,353.71,302.0,160.0,0,B2B,Juices
64.0,0.96,8.0,0.0,7.68,312.0,381.0,0,B2C,Alcoholic Beverages
118.0,2.05,2.0,0.0,4.100000000000001,317.0,694.0,0,B2C,Soft Drinks
172.0,1.62,13.0,0.05,20.01,329.0,877.0,0,B2B,Juices
108.0,2.13,12.0,0.0,25.56,329.0,738.0,0,B2C,Soft Drinks
139.0,0.45999999999999974,9.0,0.0,4.140000000000001,321.0,1055.0,0,B2C,Water
74.0,1.21,77.0,0.1,83.85,307.0,649.0,0,B2B,Alcoholic Beverages
174.0,1.75,5.0,0.0,8.75,329.0,953.0,0,B2C,Juices
134.0,1.59,14.0,0.0,22.26,342.0,954.0,0,B2C,Juices
70.0,13.35,15.0,0.0,200.25,337.0,169.00000000000006,0,B2C,Alcoholic Beverages
81.0,1.86,85.0,0.1,142.29,303.0,851.0,0,B2B,Alcoholic Beverages
139.0,1.76,66.0,0.15,98.74,317.0,897.0,0,B2B,Water
169.0,2.77,30.0,0.05,78.94,337.0,895.0,0,B2B,Juices
174.0,2.01,42.0,0.05,80.2,337.0,397.0,0,B2B,Juices
172.0,3.43,6.0,0.0,20.58,307.0,148.0,0,B2C,Juices
131.0,1.71,15.0,0.0,25.65,303.0,332.0,0,B2C,Water
177.0,3.01,53.0,0.05,151.55,321.0,872.0,0,B2B,Juices
98.0,1.2,94.0,0.1,101.52,317.0,451.0,0,B2B,Soft Drinks
98.0,0.93,8.0,0.0,7.440000000000001,329.0,1021.0,0,B2C,Soft Drinks
162.0,1.4,97.0,0.15,115.43,317.0,46.0,0,B2B,Water
169.0,2.98,79.0,0.1,211.88,303.0,308.0,0,B2B,Juices
133.0,0.96,7.0,0.0,6.719999999999999,329.0,685.0,0,B2C,Water
134.0,1.64,9.0,0.0,14.76,307.0,704.0,0,B2C,Juices
134.0,1.59,4.0,0.0,6.359999999999999,302.0,783.0,0,B2C,Juices
139.0,1.06,27.0,0.1,25.76,315.0,626.0,0,B2B,Water
70.0,5.76,7.0,0.05,38.3,315.0,338.0,0,B2B,Alcoholic Beverages
159.0,0.49,57.0,0.05,26.53,315.0,40.0,0,B2B,Water
174.0,1.86,5.0,0.0,9.3,329.0,92.0,0,B2C,Juices
95.0,2.21,3.0,0.0,6.629999999999999,329.0,991.0,0,B2C,Soft Drinks
149.0,1.01,11.0,0.0,11.11,285.0,894.0,0,B2C,Water
82.0,1.59,88.0,0.1,125.93,315.0,426.0,0,B2B,Alcoholic Beverages
153.0,1.11,90.0,0.1,89.91,312.0,505.0,0,B2B,Water
64.0,5.03,13.0,0.0,65.39,311.0,24.0,0,B2C,Alcoholic Beverages
139.0,1.42,4.0,0.0,5.68,303.0,633.0,0,B2C,Water
118.0,2.12,12.0,0.0,25.44,337.0,310.0,0,B2C,Soft Drinks
169.0,1.72,43.0,0.05,70.26,329.0,786.0,0,B2B,Juices
169.0,2.31,15.0,0.0,34.65,331.0,877.0,0,B2C,Juices
162.0,1.23,1.0,0.0,1.2300000000000004,329.0,1065.0,0,B2C,Water
70.0,4.32,6.0,0.0,25.92,321.0,130.0,0,B2C,Alcoholic Beverages
62.0,2.24,14.0,0.0,31.36,317.0,209.0,0,B2C,Alcoholic Beverages
59.0,50.25,14.0,0.0,703.5,342.0,477.0,0,B2C,Alcoholic Beverages
108.0,2.13,4.0,0.0,8.52,342.0,886.0,0,B2C,Soft Drinks
169.0,3.04,65.0,0.05,187.72000000000003,302.0,870.0,0,B2B,Juices
64.0,4.88,2.0,0.0,9.76,303.0,543.0,0,B2C,Alcoholic Beverages
82.0,0.81,14.0,0.05,10.77,317.0,364.0,0,B2B,Soft Drinks
82.0,1.33,4.0,0.0,5.32,315.0,944.0,0,B2C,Alcoholic Beverages
177.0,3.46,6.0,0.0,20.76,303.0,877.0,0,B2C,Juices
63.0,13.44,9.0,0.0,120.96,329.0,885.0,0,B2C,Alcoholic Beverages
118.0,2.31,29.0,0.1,60.29,321.0,872.0,0,B2B,Soft Drinks
185.0,3.3099999999999996,7.0,0.0,23.17,311.0,128.0,0,B2C,Juices
74.0,5.15,5.0,0.05,24.46,289.0,908.0,0,B2B,Alcoholic Beverages
64.0,7.53,26.0,0.1,176.2,315.0,106.0,0,B2B,Alcoholic Beverages
133.0,1.67,90.0,0.1,135.27,342.0,142.0,0,B2B,Water
134.0,1.64,14.0,0.0,22.96,329.0,648.0,0,B2C,Juices
82.0,0.5899999999999999,6.0,0.0,3.539999999999999,315.0,833.0,0,B2C,Soft Drinks
172.0,3.43,6.0,0.0,20.58,337.0,198.0,0,B2C,Juices
82.0,1.51,12.0,0.0,18.12,315.0,509.0,0,B2C,Alcoholic Beverages
74.0,1.0,59.0,0.05,56.05,337.0,757.0,0,B2B,Alcoholic Beverages
108.0,0.6800000000000002,12.0,0.1,7.34,315.0,784.0,0,B2B,Soft Drinks
98.0,0.99,3.0,0.0,2.969999999999999,337.0,89.0,0,B2C,Soft Drinks
134.0,1.14,5.0,0.05,5.41,317.0,201.0,0,B2B,Juices
101.0,2.28,15.0,0.0,34.2,329.0,419.0,0,B2C,Soft Drinks
176.0,2.55,15.0,0.05,36.34,302.0,709.0,0,B2B,Juices
82.0,2.31,100.0,0.1,207.90000000000003,342.0,244.0,0,B2B,Alcoholic Beverages
62.0,109.19,11.0,0.0,1201.09,285.0,386.0,1,B2C,Alcoholic Beverages
139.0,0.6699999999999999,85.0,0.15,48.41,331.0,126.0,0,B2B,Water
157.0,0.5699999999999998,8.0,0.0,4.559999999999999,329.0,388.0,0,B2C,Water
172.0,3.43,11.0,0.0,37.73,321.0,62.0,0,B2C,Juices
98.0,1.27,61.0,0.05,73.6,311.0,764.0,0,B2B,Soft Drinks
177.0,3.46,4.0,0.0,13.84,315.0,781.0,0,B2C,Juices
149.0,1.07,11.0,0.0,11.77,317.0,9.0,0,B2C,Water
172.0,2.95,95.0,0.1,252.22000000000003,285.0,54.0,0,B2B,Juices
74.0,1.02,5.0,0.0,5.100000000000001,321.0,1072.0,0,B2C,Alcoholic Beverages
118.0,3.24,79.0,0.1,230.36,303.0,718.0,0,B2B,Soft Drinks
131.0,1.71,9.0,0.0,15.39,285.0,34.0,0,B2C,Water
157.0,0.55,11.0,0.0,6.050000000000001,317.0,835.0,0,B2C,Water
162.0,1.26,6.0,0.0,7.559999999999999,303.0,632.0,0,B2C,Water
74.0,60.19,31.0,0.1,1679.3,315.0,503.0,1,B2B,Alcoholic Beverages
103.0,3.12,12.0,0.0,37.44,331.0,1074.0,0,B2C,Soft Drinks
82.0,0.95,21.0,0.05,18.95,312.0,404.0,0,B2B,Soft Drinks
76.0,15.34,81.0,0.15,1056.16,321.0,450.0,0,B2B,Alcoholic Beverages
139.0,0.47,14.0,0.0,6.58,342.0,554.0,0,B2C,Water
62.0,112.46,5.0,0.0,562.3,302.0,201.0,1,B2C,Alcoholic Beverages
131.0,1.52,49.0,0.05,70.76,302.0,972.0,0,B2B,Water
134.0,1.54,25.0,0.05,36.57,315.0,764.0,0,B2B,Juices
149.0,1.01,5.0,0.0,5.050000000000001,342.0,873.0,0,B2C,Water
185.0,2.62,32.0,0.05,79.65,329.0,982.0,0,B2B,Juices
76.0,12.56,75.0,0.15,800.7,302.0,1057.0,0,B2B,Alcoholic Beverages
60.0,1.54,15.0,0.0,23.1,337.0,956.0,0,B2C,Alcoholic Beverages
108.0,1.02,91.0,0.1,83.54,311.0,982.0,0,B2B,Soft Drinks
157.0,0.5699999999999998,7.0,0.0,3.990000000000002,315.0,710.0,0,B2C,Water
162.0,0.91,78.0,0.1,63.88,329.0,18.0,0,B2B,Water
107.0,1.58,4.0,0.0,6.32,302.0,59.00000000000006,0,B2C,Soft Drinks
95.0,2.34,2.0,0.0,4.68,303.0,2.0,0,B2C,Soft Drinks
107.0,1.45,34.0,0.15,41.9,312.0,296.0,0,B2B,Soft Drinks
131.0,1.61,6.0,0.0,9.66,312.0,862.0,0,B2C,Water
62.0,1.98,12.0,0.0,23.76,303.0,643.0,0,B2C,Alcoholic Beverages
108.0,1.07,5.0,0.0,5.35,315.0,709.0,0,B2C,Soft Drinks
98.0,0.7900000000000001,23.0,0.05,17.26,303.0,280.0,0,B2B,Soft Drinks
133.0,0.69,54.0,0.1,33.53,329.0,574.0,0,B2B,Water
185.0,3.12,2.0,0.0,6.24,296.0,970.0,0,B2C,Juices
95.0,2.34,8.0,0.0,18.72,331.0,130.0,0,B2C,Soft Drinks
174.0,1.8,3.0,0.0,5.4,296.0,601.0,0,B2C,Juices
185.0,3.3099999999999996,3.0,0.0,9.93,337.0,264.0,0,B2C,Juices
172.0,3.43,14.0,0.0,48.02,321.0,259.0,0,B2C,Juices
176.0,2.93,10.0,0.0,29.3,303.0,1036.0,0,B2C,Juices
153.0,0.91,9.0,0.0,8.19,311.0,68.0,0,B2C,Water
139.0,1.42,5.0,0.0,7.1,285.0,726.0,0,B2C,Water
98.0,0.93,3.0,0.0,2.789999999999999,307.0,1079.0,0,B2C,Soft Drinks
149.0,1.01,4.0,0.0,4.039999999999999,311.0,990.0,0,B2C,Water
157.0,0.55,7.0,0.0,3.8500000000000014,296.0,869.0,0,B2C,Water
157.0,0.5699999999999998,5.0,0.0,2.8500000000000014,307.0,687.0,0,B2C,Water
162.0,1.26,9.0,0.0,11.34,303.0,614.0,0,B2C,Water
108.0,1.04,2.0,0.0,2.0799999999999983,337.0,974.0,0,B2C,Soft Drinks
159.0,0.5800000000000001,12.0,0.0,6.960000000000001,337.0,372.0,0,B2C,Water
169.0,1.88,9.0,0.1,15.23,337.0,968.0,0,B2B,Juices
157.0,0.5800000000000001,10.0,0.0,5.800000000000001,289.0,154.0,0,B2C,Water
108.0,1.18,7.0,0.0,8.26,321.0,489.0,0,B2C,Soft Drinks
159.0,0.81,59.0,0.15,40.62,315.0,453.0,0,B2B,Water
185.0,3.21,11.0,0.0,35.31,285.0,727.0,0,B2C,Juices
153.0,0.91,1.0,0.0,0.9100000000000001,329.0,108.0,0,B2C,Water
174.0,1.8,2.0,0.0,3.6000000000000014,285.0,681.0,0,B2C,Juices
185.0,3.3099999999999996,7.0,0.0,23.17,312.0,164.0,0,B2C,Juices
185.0,3.3099999999999996,2.0,0.0,6.620000000000001,317.0,144.99999999999994,0,B2C,Juices
174.0,1.86,4.0,0.0,7.440000000000001,329.0,21.0,0,B2C,Juices
134.0,1.3,42.0,0.05,51.87,342.0,593.0,0,B2B,Juices
172.0,3.23,13.0,0.0,41.99,289.0,957.0,0,B2C,Juices
108.0,2.26,2.0,0.0,4.52,303.0,167.0,0,B2C,Soft Drinks
149.0,0.54,69.0,0.1,33.53,329.0,170.0,0,B2B,Water
176.0,2.76,21.0,0.05,55.06,303.0,215.0,0,B2B,Juices
76.0,9.09,2.0,0.0,18.18,321.0,101.0,0,B2C,Alcoholic Beverages
92.0,0.56,24.0,0.05,12.77,307.0,463.0,0,B2B,Soft Drinks
98.0,0.96,5.0,0.0,4.800000000000001,312.0,396.0,0,B2C,Soft Drinks
98.0,0.5899999999999999,74.0,0.1,39.29,312.0,167.0,0,B2B,Soft Drinks
176.0,3.11,6.0,0.0,18.66,317.0,203.99999999999994,0,B2C,Juices
133.0,1.32,83.0,0.15,93.13,331.0,671.0,0,B2B,Water
82.0,0.6099999999999999,13.0,0.0,7.93,296.0,711.0,0,B2C,Soft Drinks
103.0,3.21,1.0,0.0,3.210000000000001,317.0,425.0,0,B2C,Soft Drinks
157.0,0.86,75.0,0.15,54.82,342.0,663.0,0,B2B,Water
185.0,3.12,3.0,0.0,9.36,285.0,835.0,0,B2C,Juices
134.0,1.59,11.0,0.0,17.49,317.0,786.0,0,B2C,Juices
153.0,0.99,41.0,0.05,38.56,317.0,599.0,0,B2B,Water
139.0,1.64,15.0,0.05,23.37,303.0,133.0,0,B2B,Water
86.0,1.19,3.0,0.0,3.5700000000000003,307.0,463.0,0,B2C,Soft Drinks
149.0,1.04,14.0,0.0,14.56,329.0,539.0,0,B2C,Water
64.0,0.89,1.0,0.05,0.8500000000000014,303.0,522.0,0,B2B,Alcoholic Beverages
69.0,36.59,4.0,0.0,146.36,311.0,440.0,0,B2C,Alcoholic Beverages
70.0,12.58,8.0,0.0,100.64,321.0,989.0,0,B2C,Alcoholic Beverages
174.0,1.63,75.0,0.1,110.02,321.0,156.0,0,B2B,Juices
108.0,2.13,8.0,0.0,17.04,311.0,1005.0,0,B2C,Soft Drinks
185.0,3.3099999999999996,7.0,0.0,23.17,296.0,198.0,0,B2C,Juices
101.0,2.22,2.0,0.0,4.440000000000001,307.0,817.0,0,B2C,Soft Drinks
60.0,1.54,11.0,0.0,16.94,329.0,975.0,0,B2C,Alcoholic Beverages
70.0,31.070000000000004,100.0,0.1,2796.3,307.0,332.0,1,B2B,Alcoholic Beverages
176.0,3.25,89.0,0.1,260.32,315.0,569.0,0,B2B,Juices
82.0,2.45,89.0,0.1,196.24,331.0,551.0,0,B2B,Alcoholic Beverages
101.0,3.17,94.0,0.1,268.18,311.0,566.0,0,B2B,Soft Drinks
103.0,3.12,14.0,0.0,43.68,342.0,805.0,0,B2C,Soft Drinks
92.0,1.09,38.0,0.1,37.28,303.0,420.0,0,B2B,Soft Drinks
169.0,2.38,10.0,0.0,23.8,315.0,676.0,0,B2C,Juices
82.0,0.5899999999999999,3.0,0.0,1.7699999999999996,311.0,1090.0,0,B2C,Soft Drinks
172.0,3.43,8.0,0.0,27.44,331.0,14.0,0,B2C,Juices
139.0,0.6600000000000001,15.0,0.1,8.91,337.0,908.0,0,B2B,Water
108.0,1.94,59.0,0.05,108.74,303.0,90.0,0,B2B,Soft Drinks
64.0,4.88,6.0,0.0,29.28,321.0,681.0,0,B2C,Alcoholic Beverages
98.0,0.55,1.0,0.0,0.5500000000000007,342.0,724.0,0,B2C,Soft Drinks
139.0,0.56,13.0,0.1,6.550000000000001,337.0,366.0,0,B2B,Water
139.0,1.51,58.0,0.1,78.82,296.0,696.0,0,B2B,Water
176.0,2.93,11.0,0.0,32.23,303.0,1079.0,0,B2C,Juices
63.0,13.84,8.0,0.0,110.72,303.0,678.0,0,B2C,Alcoholic Beverages
172.0,2.43,90.0,0.1,196.83000000000004,342.0,855.0,0,B2B,Juices
176.0,2.57,16.0,0.05,39.06,317.0,471.0,0,B2B,Juices
81.0,1.99,10.0,0.0,19.9,303.0,159.0,0,B2C,Alcoholic Beverages
59.0,51.76,15.0,0.0,776.4,315.0,297.0,0,B2C,Alcoholic Beverages
139.0,1.45,55.0,0.05,75.76,337.0,228.0,0,B2B,Water
139.0,0.45999999999999974,12.0,0.0,5.52,331.0,1067.0,0,B2C,Water
177.0,3.46,3.0,0.0,10.38,342.0,887.0,0,B2C,Juices
174.0,1.14,17.0,0.05,18.41,296.0,616.0,0,B2B,Juices
86.0,0.9,5.0,0.05,4.27,329.0,519.0,0,B2B,Soft Drinks
74.0,1.05,5.0,0.0,5.25,311.0,637.0,0,B2C,Alcoholic Beverages
159.0,0.3700000000000001,18.0,0.05,6.33,317.0,1065.0,0,B2B,Water
174.0,1.12,29.0,0.05,30.86,321.0,882.0,0,B2B,Juices
74.0,10.65,9.0,0.05,91.06,317.0,137.0,0,B2B,Alcoholic Beverages
159.0,0.6400000000000001,5.0,0.0,3.1999999999999993,329.0,565.0,0,B2C,Water
107.0,1.68,12.0,0.0,20.16,321.0,541.0,0,B2C,Soft Drinks
133.0,0.96,1.0,0.0,0.9600000000000009,317.0,514.0,0,B2C,Water
73.0,1.16,6.0,0.0,6.960000000000001,317.0,336.0,0,B2C,Alcoholic Beverages
74.0,8.29,10.0,0.0,82.9,321.0,662.0,0,B2C,Alcoholic Beverages
177.0,3.67,4.0,0.0,14.68,307.0,315.0,0,B2C,Juices
108.0,2.13,9.0,0.0,19.17,285.0,1089.0,0,B2C,Soft Drinks
103.0,3.3099999999999996,4.0,0.0,13.24,321.0,193.0,0,B2C,Soft Drinks
162.0,1.02,39.0,0.05,37.79,289.0,1043.0,0,B2B,Water
64.0,0.99,10.0,0.0,9.9,331.0,342.0,0,B2C,Alcoholic Beverages
108.0,1.07,9.0,0.0,9.63,315.0,726.0,0,B2C,Soft Drinks
174.0,1.75,13.0,0.0,22.75,321.0,1079.0,0,B2C,Juices
103.0,3.21,13.0,0.0,41.73,312.0,474.0,0,B2C,Soft Drinks
185.0,3.3099999999999996,1.0,0.0,3.3099999999999987,329.0,70.0,0,B2C,Juices
101.0,3.12,76.0,0.1,213.41000000000003,307.0,916.0,0,B2B,Soft Drinks
185.0,2.61,1.0,0.05,2.4800000000000004,311.0,530.0,0,B2B,Juices
74.0,8.05,15.0,0.0,120.75,331.0,736.0,0,B2C,Alcoholic Beverages
70.0,5.41,13.0,0.05,66.81,296.0,664.0,0,B2B,Alcoholic Beverages
103.0,3.3099999999999996,11.0,0.0,36.41,315.0,251.0,0,B2C,Soft Drinks
176.0,4.15,69.0,0.05,272.0299999999999,329.0,27.0,0,B2B,Juices
139.0,1.63,80.0,0.1,117.36,312.0,70.0,0,B2B,Water
101.0,2.64,12.0,0.05,30.1,342.0,940.0,0,B2B,Soft Drinks
81.0,1.99,7.0,0.0,13.93,303.0,62.0,0,B2C,Alcoholic Beverages
153.0,0.89,4.0,0.0,3.5599999999999987,302.0,387.0,0,B2C,Water
153.0,1.46,81.0,0.15,100.52,303.0,878.0,0,B2B,Water
176.0,2.93,10.0,0.0,29.3,321.0,873.0,0,B2C,Juices
101.0,2.28,2.0,0.0,4.559999999999999,312.0,583.0,0,B2C,Soft Drinks
108.0,0.56,43.0,0.1,21.67,296.0,791.0,0,B2B,Soft Drinks
177.0,3.46,2.0,0.0,6.92,311.0,1012.0,0,B2C,Juices
134.0,1.64,14.0,0.0,22.96,311.0,616.0,0,B2C,Juices
70.0,4.07,2.0,0.0,8.14,329.0,879.0,0,B2C,Alcoholic Beverages
139.0,0.45999999999999974,3.0,0.0,1.379999999999999,307.0,890.0,0,B2C,Water
62.0,2.04,12.0,0.0,24.48,285.0,117.0,0,B2C,Alcoholic Beverages
149.0,1.01,13.0,0.0,13.13,303.0,808.0,0,B2C,Water
172.0,3.23,8.0,0.0,25.84,315.0,825.0,0,B2C,Juices
185.0,2.14,4.0,0.05,8.13,285.0,751.0,0,B2B,Juices
73.0,1.13,20.0,0.05,21.47,296.0,571.0,0,B2B,Alcoholic Beverages
95.0,2.72,79.0,0.1,193.39,285.0,812.0,0,B2B,Soft Drinks
176.0,3.35,65.0,0.1,195.98000000000002,329.0,433.0,0,B2B,Juices
153.0,0.89,5.0,0.0,4.449999999999999,321.0,663.0,0,B2C,Water
133.0,1.08,67.0,0.1,65.12,307.0,574.0,0,B2B,Water
131.0,1.61,9.0,0.0,14.49,303.0,959.0,0,B2C,Water
153.0,0.86,8.0,0.0,6.879999999999999,312.0,983.0,0,B2C,Water
108.0,1.18,9.0,0.0,10.62,317.0,573.0,0,B2C,Soft Drinks
98.0,0.96,3.0,0.0,2.879999999999999,312.0,711.0,0,B2C,Soft Drinks
131.0,1.71,8.0,0.0,13.68,331.0,308.0,0,B2C,Water
118.0,2.54,39.0,0.1,89.15,315.0,428.0,0,B2B,Soft Drinks
74.0,1.08,13.0,0.0,14.04,321.0,1.0,0,B2C,Alcoholic Beverages
81.0,1.88,13.0,0.0,24.44,331.0,906.0,0,B2C,Alcoholic Beverages
74.0,57.11,10.0,0.0,571.1,303.0,1067.0,0,B2C,Alcoholic Beverages
108.0,2.19,13.0,0.0,28.47,303.0,558.0,0,B2C,Soft Drinks
82.0,1.12,83.0,0.1,83.66,289.0,321.0,0,B2B,Soft Drinks
176.0,3.02,11.0,0.0,33.22,307.0,525.0,0,B2C,Juices
63.0,24.87,49.0,0.1,1096.77,289.0,888.0,0,B2B,Alcoholic Beverages
59.0,50.25,9.0,0.0,452.25,303.0,402.0,0,B2C,Alcoholic Beverages
82.0,1.55,8.0,0.0,12.4,307.0,168.0,0,B2C,Alcoholic Beverages
153.0,0.96,16.0,0.05,14.59,311.0,147.0,0,B2B,Water
139.0,1.38,13.0,0.0,17.94,312.0,770.0,0,B2C,Water
62.0,54.14,28.0,0.05,1440.12,337.0,830.0,1,B2B,Alcoholic Beverages
185.0,2.54,9.0,0.1,20.57,312.0,628.0,0,B2B,Juices
67.0,4.35,4.0,0.0,17.4,312.0,509.0,0,B2C,Alcoholic Beverages
101.0,3.23,93.0,0.1,270.35,321.0,1069.0,0,B2B,Soft Drinks
82.0,1.1,96.0,0.1,95.04,296.0,919.0,0,B2B,Soft Drinks
176.0,3.11,15.0,0.0,46.65,337.0,349.0,0,B2C,Juices
60.0,1.5,91.0,0.1,122.85,302.0,689.0,0,B2B,Alcoholic Beverages
101.0,2.35,2.0,0.0,4.699999999999999,317.0,173.0,0,B2C,Soft Drinks
95.0,2.21,2.0,0.0,4.420000000000002,289.0,977.0,0,B2C,Soft Drinks
74.0,66.99,32.0,0.05,2036.5,296.0,287.0,1,B2B,Alcoholic Beverages
185.0,3.3099999999999996,2.0,0.0,6.620000000000001,302.0,197.0,0,B2C,Juices
185.0,3.3099999999999996,10.0,0.0,33.1,289.0,203.0,0,B2C,Juices
157.0,0.5800000000000001,10.0,0.0,5.800000000000001,312.0,349.0,0,B2C,Water
70.0,10.44,61.0,0.05,605.0,285.0,633.0,0,B2B,Alcoholic Beverages
133.0,0.93,4.0,0.0,3.719999999999999,317.0,965.0,0,B2C,Water
62.0,2.04,6.0,0.0,12.24,337.0,216.0,0,B2C,Alcoholic Beverages
69.0,38.7,48.0,0.05,1764.72,315.0,778.0,1,B2B,Alcoholic Beverages
86.0,0.6800000000000002,15.0,0.1,9.18,331.0,654.0,0,B2B,Soft Drinks
139.0,1.42,9.0,0.0,12.78,317.0,674.0,0,B2C,Water
169.0,2.38,3.0,0.0,7.140000000000001,311.0,676.0,0,B2C,Juices
107.0,1.58,14.0,0.0,22.12,311.0,321.0,0,B2C,Soft Drinks
62.0,2.04,9.0,0.0,18.36,285.0,253.0,0,B2C,Alcoholic Beverages
176.0,2.93,9.0,0.0,26.37,342.0,919.0,0,B2C,Juices
64.0,0.93,14.0,0.0,13.02,296.0,811.0,0,B2C,Alcoholic Beverages
169.0,2.11,29.0,0.1,55.07,285.0,61.0,0,B2B,Juices
69.0,21.45,34.0,0.05,692.83,321.0,710.0,0,B2B,Alcoholic Beverages
159.0,0.5899999999999999,1.0,0.0,0.5899999999999999,312.0,303.0,0,B2C,Water
62.0,2.24,13.0,0.0,29.12,315.0,157.0,0,B2C,Alcoholic Beverages
159.0,0.54,31.0,0.05,15.9,289.0,56.0,0,B2B,Water
98.0,0.55,13.0,0.0,7.15,311.0,726.0,0,B2C,Soft Drinks
74.0,5.08,39.0,0.05,188.21000000000004,303.0,837.0,0,B2B,Alcoholic Beverages
149.0,1.04,2.0,0.0,2.0799999999999983,312.0,710.0,0,B2C,Water
159.0,0.5899999999999999,9.0,0.0,5.3100000000000005,311.0,79.0,0,B2C,Water
70.0,6.34,95.0,0.15,511.95,317.0,943.0,0,B2B,Alcoholic Beverages
169.0,2.49,35.0,0.1,78.44,285.0,121.0,0,B2B,Juices
69.0,35.52,1.0,0.0,35.52,342.0,937.0,0,B2C,Alcoholic Beverages
86.0,1.19,2.0,0.0,2.379999999999999,321.0,473.0,0,B2C,Soft Drinks
149.0,1.07,14.0,0.0,14.98,317.0,144.99999999999994,0,B2C,Water
177.0,3.56,14.0,0.0,49.84,312.0,728.0,0,B2C,Juices
108.0,2.19,58.0,0.1,114.32,307.0,609.0,0,B2B,Soft Drinks
